,id,reviews,target
17235,17235,"제품은 이쁘고 조립은 했는데,, 가격대가 그래선지 등받이가 약하네요,, 목 받침까지 추가했는데 등을 마음대로 눕질 못해요ㅠㅠ의자가 약해서 뒤로 넘어갈 거 같네요 어휴....",2
17236,17236,충전 속도가 생각보다 느립니다....,2
17237,17237,맛있는데 건더기가 없어요,4
17238,17238,나무 신선하고 맛있게 잘 먹었어요,5
17239,17239,내용물 색이 사진과 매우 차이 남,2
17240,17240,맛있어요-처음 받아서 먹어보니 약간 보통 김치처럼 그런 맛이 아니고 조금 이상하더라고요 ---근데 자꾸 먹어보니 맛있어요 뒷맛이 새콤하니 맛있네요,5
17241,17241,역시 ahc입니다~~,5
17242,17242,배송 문제인지...,2
17243,17243,사진상으로 다양한 부위의 고기를 맛볼 것을 기대하고 주문도 2개를 넣었는데 간부의 위주로만 와서 실망입니다. 일부로 2개까지 시켰는데 좀 더 다양한 부위가 안 와서 실망이었습니다.ㅠ,2
17244,17244,사이즈가 넉넉해서 편해요,2
17245,17245,불편해요 별로인 거 같아요,2
17246,17246,가격 대비 적당합니다.,1
17247,17247,하루에 한 장씩 쓰게 되네요 양쪽 옆쪽이 완벽하게 안 붙어서 사진처럼 떠있는데 이게 잘못 만지면 필름이 떠버림 그때마다 먼지 들어가서 망 낼 하루 더 붙이면 3장 다 쓰는 건데 어이가 없네요 붙이는 건 쉽게 할 수 있어서 별 1개,1
17248,17248,두 겹 해도 가려지길 않네요,2
17249,17249,재구매 배송 빠르고 매일 쓰는 거예요,5
17250,17250,씹어서 물과 섭취인데 처음 하루 씹어서 먹고 도저히 씹어서 먹을 수가 없어요. 냄새도 역하지만 이빨에 끼여서 양치하느라 죽을 뻔 봤네요. 잇몸 다 까지고 너무 짜증 났어요. 씹어서 먹을 수가 없습니다.,2
17251,17251,썩은 밤이 많았고 구웠을 때 껍질이 잘 벗겨지지 않아요. 하지만 밤은 맛있습니다. 칼집 말고 그냥 시켜서 삶에 드시는 게 나을듯합니다.,2
17252,17252,"세상에 이렇게 맛없는 레드향은 처음 먹어보네요. 양심적으로 어떻게 이런 걸 돈 받고 파실 생각을 하시는지.. 오래됐는지 과육은 말라있고, 단맛은 하나도 안 나네요 정말 말 그대로 ""맛이 없었습니다"".",1
17253,17253,생각했던 사이즈라 좋네요.,5
17254,17254,재구매 선물로 전에 사고 마음에 들어서 또 구입합니다^^,5
17255,17255,배송받고 상품 누락으로 연락하니 한참 있다가 품절이라...,2
17256,17256,싼 게 비지떡 싸서 그런지 앞뒤 구분 없는 바지에요 그래서 입으면 앞이 벙벙하니 어설퍼요 그리고 얇아서 비쳐요 블랙도 비치니...,2
17257,17257,사은품 빠짐없이 왔고요 겉커버는 바로 세탁해뒀답니다 수면의 질이 높아지겠어요 기대 중입니다^^♡,5
17258,17258,항상 주문해 먹는 거예요 좋아요,4
17259,17259,한쪽 창문만 잠금 기능할 수 있네요... 다른 반대쪽 창을 열면 그냥 열립니다. 효과가 없네요ㅠ,2
17260,17260,복숭아 맛은 ㅜㅜ 과일류는 맛이 특이하네요,2
17261,17261,사용 시 자국이 많이 남습니다,2
17262,17262,동네 외국인 마트에서 산 두리안을 먹고 반해서 인터넷으로 구입해본 건데... 너무 맛이 없어요. 차라리 맛있는 두리안을 안 먹어봤으면 그냥 그렇네.. 정도로 여길 텐데.. 이건 너무 극명한 맛의 차이가 나니까요. 절반은 먹다 버렸어요. 재구매 의사 없습니다,2
17263,17263,양면이라 아이가 색을 더 자유롭게 고를 수 있어 좋아요.,5
17264,17264,10킬로 주문이 품절이라 5킬로 구매했는데 상품 너무 좋아요~,5
17265,17265,"아직 발라보진 못했지만 후기가 좋아 샀어요"" 기대됩니다~~~",4
17266,17266,칼 배송이라고 해서 급히 주문했는데 배송까지 4일 걸려서 결국 여행 갈 때 못 들고 갔네요..,1
17267,17267,"구성비 좋네요! 아이가 신나서 30분째 가지고 놀아요.. 뭐하나 오래가지고 놀지 못하는 아가인데요..ㅋㅋ 단점은 냄새가 조금 나고, 페인트? 같은 게 잘 벗겨져서",4
17268,17268,이불이 안 와서 좀 오래 걸렸어요,2
17269,17269,배송 빠르고 포장 꼼꼼해요. 간이 짜지 않아 아이들 먹기 좋고 귤 향이 나 냄새가 덜합니다. 크기는 크진 않지만 적당하고 맛있습니다.,4
17270,17270,재구매 맛있어요 빨라요 추천해요,5
17271,17271,너무 귀여워서 오자마자 웃음 터졌어요. 저 억울해 보이는 귀여운 자태 ㅋㅋㅋ 선물 받은 아기도 너무 좋아해요. 배송도 빠르고. 번창하세요^^,5
17272,17272,배송 빠르고 그림도 가격 대비 너무 괜찮아요^^아직 달진 않고 세워뒀는데 방이 확 살아나는 느낌이에요~,5
17273,17273,좋아요.. 소재도 맘에 듭니다.,5
17274,17274,배송 기사님은 너무 친절한데 높이가 낮아서 별로예요..,1
17275,17275,실망이에요ᅮ 제대로 검수를하지않은건가요?ㅜㅜㅜ 한쪽 소매의 단추가 안잠겨져요ㅜㅜㅜ 튀어나온 쪽의 단추가 있어야 하는데. 둘 다 똑같이 되어있네요 아....디자인은이쁜데ㅜㅜㅜ 먼가요 이거 수선비가 더 들게 생겼네요ㅡ...,2
17276,17276,조립이 잘못되어 왔어요. 교환하기 번거로워 집에서 다시 조립했습니다. 보내기 전 확인 부탁드려요.,2
17277,17277,가격도 좋고 실리콘이 단단하게 잡아주어 잘 지탱해줍니다,5
17278,17278,잘 배달 되어왔고 맛있게 먹었습니다,5
17279,17279,좋아요 10자 쓰기 힘드네요,5
17280,17280,화이트 구매했습니다. 조명 켜지니까 화장대도 환해지고 좋아요,5
17281,17281,확대경이 너무 작아요 확대경 때문에 샀는데 너무 작습니다... 좀 크게 해주세요 너무 작음,5
17282,17282,얇아요. 굳은 버터는 못 바를 거 같네요. 휘청 걸려요.,2
17283,17283,갸스비 제품보다 오히려 더 나은듯합니다.,5
17284,17284,잘 받았는데 노이즈가 좀 심해요 설정하는데 조금 애먹었어요ㅜㅜ 노이즈만 좀 잡아주면 좋겠어요ㅜ,2
17285,17285,400그램이라 생각보다 금방 먹어요~ 떨어질 거 봐서 미리미리 사놔야겠어요 빠른 배송 감사드려요 수고하세요~~,4
17286,17286,생각보다 훨씬 편하고 좋네요,5
17287,17287,키가 더 필요해서 추가로 구매한 건데 잘 쓰고 있습니다~,5
17288,17288,좋아요~~ 나느라 케어 것만 구매해서 쓰려고요~~ 생리대도 안심하고 아무거나 쓸 수 없네요ㅜㅜ 좋은 제품 구매할 수 있어서 다행이에요~,4
17289,17289,톱으로 자르는 거 너무 힘들고요 자를 부분 바닥에 대고 손으로 구부려서 자르는 게 더 편해요 조심은 해야 하고요,2
17290,17290,와 역시 메디힐 짱짱맨,5
17291,17291,맛은 괜찮아요 근데 다 부서져서 왔어요..,2
17292,17292,괜찮은 거 같아요,2
17293,17293,아가 블랭킷으로 쓰려고 샀어요 얇아서 좋고 디자인도 너무 예쁘네요^^ 사은품으로 보내주신 손 싸개는 친구 주려고요! 감사합니다^^,5
17294,17294,재구매 이것만큼 좋은 게 없는 것 같네요 저렴하고,5
17295,17295,튼튼해요 세게 때리면 아파요,4
17296,17296,인견이 맞나 싶을 정도로 시원하지 않아요,2
17297,17297,배송이 저 망별로입니다,1
17298,17298,데일리로 추천!!!,5
17299,17299,색도 이쁘고 이불도 두껍네요,5
17300,17300,저렴한 가격에 잘 샀어요 향은 주관적이라 뭐니 말씀은 못 드리겠네요 키키,5
17301,17301,파츠가 작아서 많이 올려야 할 거 같아요,5
17302,17302,정말 집안 먼지 제거에 짱입니다.,5
17303,17303,괜춘 집게핀들이 귀여워요ㅎㅎ ㅁㅂㅁㄴㅁㅂ딕ㄴㄱㅂㄷㅍㅁㄴㅁㄴㄷㅂㄷㅂㄷㄴㄷㄹㅁㅂㄷㅂㄷㄴㅁㄴㄷㅂㄷㅂㅁㄴㅁㅂㅁ,4
17304,17304,항상 시켜 먹던 상품입니다!! 여기가 다른 곳보다 저렴하네요!! 재구매할게요!! 많이 많이 파세요 굿굿!!,5
17305,17305,만족합니다 사장님 대박 나세요,2
17306,17306,재구매 4500에 비해 효과가 확실히 약하네요,2
17307,17307,안경 쓰면 귀 조절 버튼이 걸려서 매우 불편합니다.. 차라리 없는 게 낫겠네요. 렌즈 낄 때 나 한 번씩 쓰고 있습니다.,2
17308,17308,하나만 살걸.. 두 개 동시에 산 거 후회 중. 서랍에서 썩고 있어요,2
17309,17309,다른 건 다 좋은데 인형 발이랑 손 부분이 불량이네요 발은 나무가 움푹 파여서 깨져있고 손은 제대로 잘리지도 않아서 무슨 나뭇가지가 꺾인 것처럼 삐죽 튀어나와서 처음 받고 많이 어이없었습니다,2
17310,17310,등산을 갔다 왔는데ᆢ얼굴이 까맣게 됐어요 효과가 별로 없는 것 같았어요,1
17311,17311,재구매 두통째 썼는데 변화... 머리카락 여전히 많이 빠져서 스트레스... 그리고 너무 많이 뿌리면 저처럼 머리 안 감았다는 오해를 받게 되니 조절해서 사용하시길...,1
17312,17312,감사합니다,5
17313,17313,처음에 가로 봉 걸이가 잘못 와서 완성까지 오래 걸렸지만 완성하고 나니 튼튼하고 길이도 적당합니다. 천장에 나사로 박을 수도 있고 무너질 염려는 없겠네요!,5
17314,17314,재구매 배송 빠르고 장작 잘 타요,5
17315,17315,만족합니다~ 배송도 빠르고 좋네요~,2
17316,17316,조아요오오오미이,5
17317,17317,리모컨 작동도 안 했는데 갑자기 급발진을 하더군요... 불량인가요?,2
17318,17318,젠더는 사도 사도 없어져서 늘삽니다ㅜㅋㅋ,5
17319,17319,생각보다 많이 무겁고 접었을 때 차에 싣기 힘들어요.. 트렁크에 못 넣고 뒷자리에 실었어요,2
17320,17320,생석류가 없어서 냉동 한 번 사봤는데 못 먹겠네요. 씨를 일일이 뱉어야 하니 ...,1
17321,17321,삼각을 시켰는데 사각으로 두 개를 보내주셔서 아쉽네요,2
17322,17322,왔는데 비닐이 뜯어져 있어 사 봉지부터 미끈거리고 마늘이랑 구웠는데 양이 얼마 안 돼요 일 킬로 시켰는데 그냥 500그램 같아요,2
17323,17323,저희 집 고양이는 카샤 카샤 안 좋아하네 오 ㅠ,1
17324,17324,건조해서 눅스 오일을 섞어 사용 중인데 오일 때문인지는 모르겠지만 지속력은 좀 떨어지는 것 같아요.,4
17325,17325,배송도 빠르고 팔찌도 너무 이뻐요 택배 상자 딱 뜯는 순간 친절함이 보이는.. 세심한 포장과 쪽지 잘 받았고요 잘 착용할게요^^,5
17326,17326,금색이 너무 쨍하다고 해서 실버로 시켰는데 색깔은 생각보다 어둡고 체인의 느낌이 좀 크네요. 활용하기에는 괜찮은 것 같아요~,4
17327,17327,기대 이상으로 살이 크고 실하네요 맛있을 거 같아요,5
17328,17328,"재구매 얼마 전에 구입해서 먹고 괜찮아서 재구입했으나, 말라비틀어져 쫀득한 식감과 맛이 전혀 없는 무화과가 많이 섞여 있네요. 상품 가치 없는 무화과 선별이 필요한 것 같습니다.",1
17329,17329,제가 하는 일이 프린트 출력을 자주 하다 보니~잉크값도 무시 못 하더라고요~이것저것 찾다 보니 무한잉크 복합기를 딱 발견~신중하게 살펴보고 골라~배송 오자마자 바로 설치했는데~출력물 퀄리티 최고네요~ 사길 너무 잘한 듯해요~가격 대비 최고예요~~,5
17330,17330,파티했네요 맛있게 잘 먹었습니다,5
17331,17331,저렴하게 잘썻슷니당ㅎㅎ,5
17332,17332,눈에 보이게ㅡ나오는 게 농약이겠죠,5
17333,17333,ㅌㅓ치심각ㅎㆍㄴ뎅2ㅗ.. 걍ㄸ어얄듯 졸ㄹㆍ힘줫ㆍ누른ㆍ게 이 정도,2
17334,17334,너무 커요 ㅠㅠ ㅋㅋ 살쪘는데 안 쪘나 할 정도에요 가슴도 작아서 ㅋㅋ 컵도 크네요 ㅜㅜ 재질은 좋은데 사이즈가 ㅜㅜ,2
17335,17335,음 리뷰에 있던 말 중에 부직포 같다는 말이 뭔지 알 거 같아요ㅜㅜ 제가 가지고 있는 캐시미어 백 프로 코트랑 좀 많이 달라요 고급 진 느낌도ㅠ없고ㅜㅜㅜ 가격이 싼 거라 샀는데 좀 더 주고 산 기분이에요,2
17336,17336,깔끔하고 접착력이 좀습니다,5
17337,17337,복부 쪽은 되는데 옆구리 쪽은 잘 안돼요,2
17338,17338,패드를 퀸 사이즈로 주문했는데 싱글사이즈가 배송 와서 교환 신청했는데 안된다는 게 말이 됩니까?????,1
17339,17339,물건 도착하자마자 바퀴 보이는 데로 뿌리니까 폼 타입이라 도망도 못 가고 그 자리에서 발버둥 치다 죽네요 살포속도도 빠르고 효과도 좋네요 냄새도 향긋하니 괜찮습니다,5
17340,17340,1단계를 잘 물어 2단계를 샀어요. 공갈 부분이 커질 줄 알았는데 사이즈가 똑같아서 당황했어요. 공갈 부분이 너~무 딱딱해서 괜히 산 거 같아요 ㅜㅠ,1
17341,17341,늘 믿고 삽니다. 다이어트의 힘!,5
17342,17342,피부 탄력용으로 쓰는데 이건 진짜 꾸준히 써야돨듯요,4
17343,17343,너무 귀여워요 ㅜㅜ 열공할께요 ღ,5
17344,17344,밸시리 안따셔져요ㅠㅠ,2
17345,17345,"일주일 이상 걸려요.,",2
17346,17346,좋아요 아주 만족합니다 예전에 자격증 취득할 때 구입해서 잘 사용했는데 다시 또 공부를 하게 되어 구입합니다,4
17347,17347,저렴히 잘 사서 너무 만족합니다!,5
17348,17348,배송에서 지연이 있었던 바람에 조금 늦었지만 그래도 곤약 젤리 날짜도 넉넉하고 맛도 있고 좋았습니다~! 다음에 또 이용 하고 싶습니다~!,5
17349,17349,만족합니다 너무 이쁘네 옹 귀여운 판다 곰 애 가격도 저렴하고요 너무 예뻐요 만족합니다 배송도 빠르고 좋아요 ㅋㅋㅋㅋ굿,5
17350,17350,회랑 샐러드로 먹이 좋은 사이즈 고추냉이는 변도 구매ㅠㅠ,5
17351,17351,좋아요 여름에 못 시키다 찬바람 불어 다시 시켜 먹습니다 꾸준히 먹고 있는데 너무 좋습니다 소금만 조금 줄이면 더 좋겠어요,5
17352,17352,월요일 6시에 시켰더니 수요일 점심시간에 오네요 배송도 빠르고 좋습니다,5
17353,17353,채소도 이미 손질이 다 되어있어서 쌓고 냄비 크기에 맞게 자르기만 하면 돼서 편했어요 빠른 배송도 좋았고요,5
17354,17354,재구매 정기적으로 쓰고 있어요,4
17355,17355,여름이 다가오면서 갑자기 더워져서 미리미리 준비하려고 샀어요. 받아서 누워보니 진짜 열전도율이 낮아서 시원하고요. 특히 반려 건 있는 가정에 좋을 거 같아요. 여름에 댕댕이들 털 때문에 더워하는데 이거 하나면 사람도 동물도 시원하게 날듯요! 강추입니다.,5
17356,17356,만족힌ㅂㄴㄱㄷㄱㄴ,5
17357,17357,약간 단편인데 먹기는 편해요 다만 포장이 편하긴 한데 빨대까지 해서 쓰레기가 너무 많이 나오는 거 같아서 자연에게 미안함이 있네요^^;;,4
17358,17358,안경 쓰곤 착용 불가네요,1
17359,17359,좀 얇아요. 그래도 가격이 착하네요,2
17360,17360,난 선택에 컴퓨터 책상을 선택해서 본체 공간이 있는 책상이 오겠지 생각했음.. 근데 온 거 보니 일반형 책상이 와서 확인해보니 선택 옵션이 일반형 컴퓨터형 구분이 없어서 착오였음. 다른 사람들은 헷갈리지 않게 일반형 책상으로 고쳣으면..교환귀차나서걍씀,2
17361,17361,너무 이뻐요 진짜. 깔끔하고 완전 맘에 듭니다 굳굳!,5
